longitude,latitude,stratum,bathrooms,constructed_area,house_age,bedrooms,parking,administration,floor,rent_price,Localidad
-74.0293832,4.7031089,5.0,2.0,61.0,0.0,1.0,1.0,0.0,5.0,3900000.0,USAQUEN
-74.0471646,4.6812359,6.0,3.0,150.0,23.0,3.0,2.0,0.0,5.0,6342000.0,CHAPINERO
-74.027463958611,4.711470582854,6.0,2.0,213.0,31.0,3.0,2.0,2000000.0,0.0,8000000.0,USAQUEN
-74.0510456,4.6573362,6.0,5.0,345.0,23.0,4.0,3.0,2200000.0,5.0,14000000.0,CHAPINERO
-74.0699734,4.6135106,4.0,2.0,97.0,31.0,2.0,0.0,624200.0,12.0,2800000.0,SANTA FE
-74.054167863938,4.684440998679,6.0,3.0,109.0,0.0,2.0,2.0,982170.0,3.0,9000000.0,CHAPINERO
-74.07566,4.7312846,6.0,4.0,266.0,23.0,2.0,2.0,0.0,0.0,7500000.0,SUBA
-74.0496226,4.6525508,6.0,3.0,99.0,31.0,2.0,2.0,1065000.0,0.0,3000000.0,CHAPINERO
-74.0740832,4.6081397,5.0,3.0,100.0,23.0,2.0,2.0,0.0,0.0,4000000.0,SANTA FE
-74.0727535,4.6228292,1.0,1.0,45.0,4.0,1.0,0.0,350000.0,2.0,1650000.0,TEUSAQUILLO
-74.0528717041016,4.69199323654175,6.0,3.0,128.0,4.0,3.0,2.0,0.0,8.0,7650000.0,USAQUEN
-74.0549353,4.6801392,6.0,2.0,66.0,4.0,1.0,1.0,0.0,5.0,4000000.0,CHAPINERO
-74.1074278,4.6773109,4.0,2.0,90.0,23.0,3.0,1.0,0.0,7.0,2800000.0,ENGATIVA
-74.051944202321,4.6994340632329,5.0,3.0,84.0,23.0,2.0,2.0,485500.0,5.0,3364500.0,USAQUEN
-74.0451676,4.7266996,4.0,2.0,40.0,12.0,1.0,1.0,0.0,5.0,2250000.0,USAQUEN
-74.038619,4.700685,6.0,2.0,100.0,31.0,3.0,1.0,0.0,4.0,3800000.0,USAQUEN
-74.05181664904,4.6488506383382,6.0,3.0,189.0,23.0,3.0,3.0,1440000.0,4.0,9660000.0,CHAPINERO
-74.115516546981,4.70174996023,6.0,5.0,303.0,31.0,4.0,3.0,1900000.0,4.0,18500000.0,ENGATIVA
-74.1199367,4.6617925,4.0,3.0,100.0,4.0,3.0,1.0,0.0,4.0,4200000.0,FONTIBON
-74.0504009,4.6813142,6.0,2.0,48.0,0.0,1.0,1.0,500000.0,5.0,3800000.0,CHAPINERO
-74.0340975,4.7690727,4.0,2.0,88.0,12.0,3.0,1.0,323100.0,0.0,2176900.0,USAQUEN
-74.0772592,4.6009633,5.0,2.0,90.0,4.0,3.0,2.0,0.0,0.0,4500000.0,CANDELARIA
-74.0460251,4.6638078,6.0,3.0,122.8,0.0,3.0,2.0,950000.0,5.0,14000000.0,CHAPINERO
-74.0385847,4.7261802,4.0,2.0,72.0,12.0,3.0,1.0,0.0,2.0,2600000.0,USAQUEN
-74.045405387878,4.6802835931733,6.0,4.0,251.0,4.0,4.0,4.0,2200000.0,14.0,14900000.0,CHAPINERO
-74.0498679,4.7784934,4.0,1.0,46.0,0.0,2.0,0.0,0.0,3.0,1350000.0,SUBA
-74.0504035,4.6766527,6.0,2.0,60.0,12.0,1.0,1.0,0.0,5.0,4800000.0,CHAPINERO
-74.041619903427,4.676592980827,6.0,4.0,130.0,4.0,2.0,2.0,2200000.0,4.0,7988000.0,CHAPINERO
-74.039044849995,4.7275399001144,4.0,2.0,64.0,0.0,2.0,1.0,0.0,5.0,3400000.0,USAQUEN
-74.0364804,4.6935702,6.0,2.0,62.0,4.0,1.0,2.0,0.0,2.0,3900000.0,USAQUEN
-74.0539353,4.6777752,6.0,2.0,68.0,4.0,1.0,2.0,0.0,4.0,3900000.0,CHAPINERO
-74.1675044,4.6517864,2.0,1.0,48.0,12.0,2.0,0.0,0.0,0.0,830000.0,KENNEDY
-74.0686142,4.6046088,3.0,1.0,30.0,4.0,1.0,0.0,200000.0,0.0,1200000.0,SANTA FE
-74.0844881,4.7457366,3.0,1.0,37.0,4.0,2.0,0.0,180000.0,0.0,1420000.0,SUBA
-74.0549818,4.6941368,6.0,2.0,56.0,0.0,1.0,0.0,0.0,5.0,2800000.0,USAQUEN
-74.057726661932,4.6737397855753,5.0,4.0,208.0,4.0,3.0,3.0,2200000.0,4.0,12600000.0,CHAPINERO
-74.0460373,4.7774399,4.0,1.0,45.0,0.0,2.0,1.0,150000.0,0.0,1450000.0,SUBA
-74.027964861145,4.688829008811,5.0,4.0,276.0,23.0,3.0,3.0,2200000.0,0.0,14000000.0,USAQUEN
-74.0441736,4.6784645,6.0,2.0,83.0,23.0,3.0,1.0,926000.0,1.0,2800000.0,CHAPINERO
-74.1151453,4.5821387,3.0,1.0,65.0,23.0,2.0,0.0,0.0,3.0,980000.0,RAFAEL URIBE URIBE
-74.066748346233,4.632000333924,4.0,1.0,56.0,23.0,2.0,0.0,460000.0,3.0,1300000.0,CHAPINERO
-74.054335082906,4.677067983279,6.0,3.0,156.0,31.0,3.0,1.0,688000.0,0.0,4900000.0,CHAPINERO
-74.1308869,4.7117048,2.0,2.0,54.0,23.0,3.0,1.0,0.0,0.0,1300000.0,ENGATIVA
-74.0557881,4.6709281,6.0,3.0,100.0,12.0,2.0,2.0,0.0,0.0,5500000.0,CHAPINERO
-74.1159384,4.6473715,4.0,1.0,42.0,0.0,2.0,0.0,0.0,16.0,1600000.0,FONTIBON
-74.1284003,4.6442226,6.0,2.0,66.94,0.0,1.0,1.0,0.0,0.0,3000000.0,KENNEDY
-74.029998897589,4.704095010974,5.0,3.0,122.0,23.0,3.0,2.0,603900.0,3.0,3250000.0,USAQUEN
-74.0562963,4.7353234,4.0,2.0,79.0,12.0,3.0,1.0,0.0,0.0,2700000.0,SUBA
-74.0331834,4.7228563,4.0,2.0,80.0,4.0,2.0,1.0,0.0,2.0,3500000.0,USAQUEN
-74.1259923,4.6765229,3.0,2.0,76.0,0.0,3.0,1.0,0.0,0.0,3200000.0,FONTIBON
-74.0356841,4.7013767,6.0,1.0,56.0,23.0,1.0,2.0,523000.0,7.0,2950000.0,USAQUEN
-74.0745141,4.7260507,4.0,4.0,152.0,4.0,3.0,2.0,0.0,8.0,6000000.0,SUBA
-74.058320298985,4.6752743302414,6.0,2.0,67.0,31.0,2.0,1.0,0.0,5.0,4600000.0,CHAPINERO
-74.1340135,4.6608354,4.0,1.0,39.0,0.0,2.0,0.0,234000.0,0.0,1490000.0,FONTIBON
-74.048545,4.6965519,5.0,4.0,176.0,12.0,2.0,2.0,0.0,6.0,7000000.0,USAQUEN
-74.046267706765,4.6636425716505,6.0,3.0,190.0,23.0,3.0,2.0,0.0,1.0,15000000.0,CHAPINERO
-74.0507979,4.6497494,6.0,4.0,248.0,12.0,3.0,3.0,2200000.0,6.0,11750000.0,CHAPINERO
-74.0653331,4.6926365,5.0,2.0,60.0,23.0,2.0,1.0,630000.0,0.0,2270000.0,SUBA
-74.07566,4.7312846,6.0,4.0,297.0,23.0,2.0,2.0,0.0,2.0,7500000.0,SUBA
-74.0368999,4.6959909,6.0,2.0,80.0,31.0,3.0,1.0,667900.0,3.0,3200000.0,USAQUEN
-74.027356,4.7020473,5.0,4.0,130.0,23.0,2.0,2.0,0.0,12.0,7300000.0,USAQUEN
-74.0990962,4.6776425,3.0,1.0,50.0,23.0,1.0,0.0,0.0,0.0,1620000.0,ENGATIVA
-74.0273329,4.7494261,3.0,1.0,35.0,4.0,1.0,0.0,178000.0,0.0,1372000.0,USAQUEN
-74.0407737,4.6771307,6.0,3.0,130.0,4.0,2.0,2.0,0.0,4.0,10500000.0,CHAPINERO
-74.0541128,4.6567436,6.0,4.0,262.0,31.0,3.0,3.0,1973300.0,6.0,10000000.0,CHAPINERO
-74.0487393,4.6614037,5.0,1.0,54.0,12.0,1.0,1.0,720000.0,5.0,3450000.0,CHAPINERO
-74.1928474,4.6142582,2.0,1.0,40.0,4.0,2.0,0.0,0.0,1.0,900000.0,BOSA
-74.0552684,4.6548153,6.0,3.0,200.0,12.0,3.0,2.0,2200000.0,7.0,15000000.0,CHAPINERO
-74.0747102,4.5921609,2.0,1.0,42.0,4.0,1.0,0.0,0.0,0.0,2400000.0,CANDELARIA
-74.051616,4.6746261,6.0,3.0,109.0,31.0,2.0,1.0,1220000.0,7.0,4450000.0,CHAPINERO
-74.0832594,4.6119068,3.0,1.0,37.0,4.0,2.0,0.0,0.0,14.0,1300000.0,LOS MARTIRES
-74.0945654,4.5942769,3.0,1.0,58.0,12.0,2.0,0.0,0.0,0.0,1390000.0,LOS MARTIRES
-74.1567912,4.5933543,3.0,1.0,53.0,4.0,2.0,0.0,0.0,3.0,1150000.0,CIUDAD BOLIVAR
-74.046217962891,4.662271309131,6.0,5.0,387.0,4.0,3.0,5.0,2200000.0,0.0,20416000.0,CHAPINERO
-74.0434713,4.6786109,6.0,2.0,86.0,4.0,1.0,2.0,0.0,6.0,6600000.0,CHAPINERO
-74.0471646,4.6812359,6.0,4.0,150.0,4.0,3.0,2.0,0.0,5.0,14571000.0,CHAPINERO
-74.0380448,4.7190049,4.0,2.0,60.0,4.0,1.0,1.0,400000.0,5.0,2500000.0,USAQUEN
-74.0471646,4.6812359,6.0,2.0,86.0,23.0,2.0,1.0,0.0,2.0,3200000.0,CHAPINERO
-74.0639083,4.6615128,3.0,1.0,45.0,31.0,1.0,0.0,30000.0,2.0,1200000.0,BARRIOS UNIDOS
-74.0553189,4.6823295,6.0,2.0,90.0,23.0,2.0,2.0,0.0,3.0,5500000.0,CHAPINERO
-74.1079891,4.6840276,3.0,4.0,150.0,23.0,5.0,2.0,0.0,2.0,3300000.0,ENGATIVA
-74.0578395,4.653819,5.0,4.0,230.0,31.0,3.0,1.0,0.0,11.0,12000000.0,CHAPINERO
-74.092073142529,4.7565369808328,3.0,1.0,37.0,0.0,2.0,0.0,0.0,0.0,1250000.0,SUBA
-74.0624368,4.6880226,5.0,1.0,45.0,31.0,1.0,1.0,415000.0,5.0,1900000.0,BARRIOS UNIDOS
-74.145653990165,4.618040986647,3.0,1.0,42.0,0.0,2.0,0.0,160200.0,18.0,1039800.0,KENNEDY
-74.054778,4.6902,6.0,4.0,208.0,12.0,2.0,2.0,0.0,5.0,9000000.0,USAQUEN
-74.0431381,4.6904054,5.0,2.0,106.0,12.0,2.0,2.0,0.0,3.0,4500000.0,USAQUEN
-74.054819976005,4.6557600119411,6.0,2.0,185.0,31.0,2.0,2.0,1290000.0,1.0,8500000.0,CHAPINERO
-74.0831901,4.6118753,3.0,1.0,31.0,0.0,2.0,0.0,0.0,0.0,1400000.0,LOS MARTIRES
-74.0740862,4.677678,3.0,2.0,70.0,4.0,2.0,0.0,0.0,3.0,1900000.0,BARRIOS UNIDOS
-74.0600429,4.6489766,4.0,2.0,90.0,23.0,2.0,1.0,556000.0,0.0,2850000.0,CHAPINERO
-74.0985121,4.7388488,3.0,1.0,55.0,4.0,2.0,0.0,0.0,2.0,1000000.0,SUBA
-74.089494,4.7555189,3.0,1.0,49.5,23.0,3.0,1.0,0.0,4.0,1400000.0,SUBA
-74.1157376,4.6627957,4.0,2.0,91.8,31.0,3.0,1.0,0.0,10.0,3700000.0,FONTIBON
-74.0528485,4.6814826,6.0,3.0,93.0,23.0,2.0,1.0,704000.0,0.0,5796000.0,CHAPINERO
-74.0557845,4.6633315,5.0,3.0,92.0,0.0,2.0,1.0,0.0,10.0,4000000.0,CHAPINERO
-74.048455,4.750628,3.0,2.0,70.0,23.0,3.0,1.0,0.0,12.0,2200000.0,SUBA
-74.1028603,4.6430931,4.0,2.0,86.0,0.0,3.0,1.0,0.0,0.0,3500000.0,TEUSAQUILLO
-74.0522512,4.6957156,6.0,4.0,141.0,31.0,3.0,1.0,0.0,1.0,4100000.0,USAQUEN
-74.0861314,4.631582,4.0,1.0,17.0,4.0,1.0,0.0,200000.0,0.0,1200000.0,TEUSAQUILLO
-74.1605854,4.6002616,3.0,1.0,48.0,4.0,2.0,0.0,0.0,0.0,1200000.0,BOSA
-74.0737857,4.7177085,4.0,4.0,200.0,23.0,3.0,2.0,1135700.0,5.0,3700000.0,SUBA
-74.1296677,4.6565336,4.0,2.0,67.0,12.0,3.0,1.0,0.0,6.0,2800000.0,FONTIBON
-74.029506937434,4.7073319294151,5.0,3.0,111.0,12.0,2.0,2.0,852000.0,3.0,3300000.0,USAQUEN
-74.0263171,4.7524861,3.0,1.0,37.0,4.0,2.0,0.0,0.0,0.0,1470000.0,USAQUEN
-74.0487393,4.6614037,6.0,4.0,286.0,31.0,3.0,3.0,0.0,0.0,8500000.0,CHAPINERO
-74.1642046,4.6817529,3.0,2.0,60.0,4.0,3.0,0.0,0.0,6.0,1000000.0,FONTIBON
-74.058379209123,4.689490958343,5.0,3.0,98.0,4.0,2.0,2.0,720500.0,0.0,4200000.0,SUBA
-74.0378058,4.7235132,4.0,2.0,57.0,23.0,2.0,1.0,0.0,3.0,2100000.0,USAQUEN
-74.1407664,4.7110707,3.0,1.0,55.0,23.0,2.0,0.0,0.0,2.0,1000000.0,ENGATIVA
-74.1203741,4.6585506,4.0,2.0,98.0,12.0,3.0,1.0,0.0,1.0,3800000.0,FONTIBON
-74.1021718,4.6840381,3.0,1.0,64.0,31.0,2.0,0.0,50000.0,3.0,1100000.0,ENGATIVA
-74.0486984,4.6670404,6.0,4.0,119.9,23.0,2.0,2.0,940000.0,3.0,5460000.0,CHAPINERO
-74.049267,4.6563583,6.0,4.0,248.0,23.0,3.0,3.0,0.0,4.0,13400000.0,CHAPINERO
-74.1658033,4.6807102,3.0,2.0,50.0,4.0,3.0,0.0,0.0,5.0,1130000.0,FONTIBON
-74.0561516,4.6852552,6.0,2.0,70.0,12.0,1.0,2.0,0.0,6.0,7000000.0,CHAPINERO
-74.067258,4.6942479,5.0,1.0,40.0,12.0,1.0,1.0,0.0,4.0,1750000.0,SUBA
-74.0423159,4.7484543,3.0,1.0,38.0,4.0,2.0,0.0,0.0,6.0,1500000.0,USAQUEN
-74.0549353,4.6801392,6.0,2.0,66.0,4.0,1.0,1.0,0.0,4.0,4300000.0,CHAPINERO
-74.065775877827,4.696318993669,5.0,3.0,104.0,23.0,3.0,2.0,0.0,3.0,4200000.0,SUBA
-74.1022283,4.6858157,4.0,1.0,53.0,0.0,1.0,0.0,0.0,0.0,900000.0,ENGATIVA
-74.0504299,4.7004523,6.0,2.0,55.0,4.0,1.0,1.0,0.0,4.0,3900000.0,USAQUEN
-74.0274484,4.70306,5.0,3.0,119.3,23.0,3.0,2.0,0.0,1.0,5700000.0,USAQUEN
-74.047311849182,4.6705607646769,6.0,4.0,286.0,4.0,3.0,3.0,0.0,4.0,20416000.0,CHAPINERO
-74.04092,4.7751274,4.0,2.0,69.0,0.0,2.0,1.0,250000.0,0.0,2750000.0,USAQUEN
-74.0208307,4.7439946,3.0,2.0,55.0,23.0,3.0,1.0,0.0,4.0,1300000.0,USAQUEN
-74.0208307,4.7439946,3.0,2.0,55.0,23.0,3.0,1.0,0.0,4.0,1300000.0,USAQUEN
-74.036794,4.7276379,4.0,4.0,120.0,12.0,3.0,1.0,0.0,0.0,5000000.0,USAQUEN
-74.0247449,4.7153386,6.0,4.0,318.0,12.0,4.0,3.0,2200000.0,0.0,14000000.0,USAQUEN
-74.0600659,4.6599234,3.0,1.0,92.0,31.0,3.0,0.0,600000.0,4.0,3000000.0,CHAPINERO
-74.1761073,4.5898384,2.0,3.0,150.0,12.0,6.0,0.0,0.0,3.0,1600000.0,CIUDAD BOLIVAR
-74.099112,4.6008699,3.0,1.0,40.0,12.0,1.0,0.0,0.0,4.0,1000000.0,LOS MARTIRES
-74.0349209,4.7334464,5.0,2.0,90.0,23.0,4.0,2.0,0.0,2.0,2900000.0,USAQUEN
-74.0275304,4.7024953,6.0,3.0,130.0,23.0,3.0,2.0,1029000.0,12.0,7500000.0,USAQUEN
-74.062828918953,4.6545608399962,4.0,2.0,68.0,31.0,3.0,1.0,700000.0,2.0,3200000.0,CHAPINERO
-74.0810629,4.717616,6.0,2.0,117.0,31.0,2.0,2.0,0.0,2.0,4300000.0,SUBA
-74.0645755,4.7416422,5.0,2.0,94.0,12.0,3.0,1.0,500000.0,10.0,3000000.0,SUBA
-74.154492116394,4.6352936751611,3.0,1.0,42.0,0.0,2.0,0.0,0.0,20.0,1100000.0,KENNEDY
-74.053034522543,4.6494554850243,6.0,5.0,270.0,12.0,3.0,3.0,1900000.0,7.0,17900000.0,CHAPINERO
-74.0697924,4.6207921,4.0,2.0,38.0,4.0,1.0,1.0,180000.0,18.0,2280000.0,SANTA FE
-74.081746228642,4.6083073201367,3.0,2.0,65.0,0.0,2.0,0.0,0.0,10.0,2000000.0,LOS MARTIRES
-74.0955538,4.6303238,4.0,2.0,68.0,4.0,2.0,1.0,0.0,3.0,2800000.0,TEUSAQUILLO
-74.070199,4.6401715,3.0,1.0,40.0,12.0,1.0,0.0,0.0,2.0,1450000.0,TEUSAQUILLO
-74.0360635,4.7574787,3.0,2.0,52.0,12.0,2.0,0.0,0.0,2.0,1300000.0,USAQUEN
-74.067056179047,4.6374351900354,3.0,1.0,63.0,31.0,2.0,0.0,88000.0,3.0,2100000.0,TEUSAQUILLO
-74.0702203,4.6105055,3.0,1.0,42.0,0.0,1.0,0.0,0.0,16.0,1800000.0,SANTA FE
-74.032750254353,4.6867567707879,6.0,1.0,50.0,4.0,1.0,1.0,0.0,5.0,5000000.0,USAQUEN
-74.0611691,4.7174798,4.0,1.0,38.0,4.0,1.0,0.0,225000.0,15.0,1725000.0,SUBA
-74.0650551,4.6359295,4.0,1.0,27.08,0.0,1.0,0.0,0.0,2.0,1650000.0,CHAPINERO
-74.0379402,4.6954074,6.0,1.0,45.0,31.0,1.0,1.0,0.0,4.0,2500000.0,USAQUEN
-74.1400842,4.6814163,3.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,1300000.0,FONTIBON
-74.026308059692,4.6849885241995,6.0,4.0,316.0,23.0,3.0,4.0,2200000.0,6.0,15000000.0,USAQUEN
-74.0467772,4.6699421,6.0,3.0,344.0,12.0,3.0,3.0,0.0,0.0,20416000.0,CHAPINERO
-74.0281685,4.6994119,6.0,3.0,150.0,12.0,3.0,2.0,0.0,9.0,9000000.0,USAQUEN
-74.054789968792,4.6444400002456,4.0,1.0,30.0,4.0,1.0,0.0,202600.0,10.0,1297400.0,CHAPINERO
-74.0364728,4.7467308,4.0,2.0,70.0,0.0,3.0,0.0,0.0,0.0,1700000.0,USAQUEN
-74.0454879,4.7244078,4.0,2.0,85.0,4.0,2.0,2.0,0.0,2.0,3500000.0,USAQUEN
-74.048581123352,4.6929218544819,6.0,3.0,87.0,4.0,0.0,0.0,0.0,4.0,5500000.0,USAQUEN
-74.0307467,4.7074544,5.0,2.0,80.0,31.0,2.0,2.0,590700.0,0.0,2709300.0,USAQUEN
-74.0471341,4.6921819,6.0,4.0,120.0,23.0,3.0,2.0,850000.0,2.0,3600000.0,USAQUEN
-74.050822814019,4.757664508539,4.0,2.0,57.0,4.0,2.0,1.0,339000.0,1.0,2100000.0,SUBA
-74.1371595,4.6079742,3.0,2.0,52.0,23.0,3.0,1.0,0.0,2.0,1600000.0,KENNEDY
-74.0226048,4.7315499,6.0,2.0,60.0,4.0,2.0,1.0,0.0,6.0,3000000.0,USAQUEN
-74.0437291,4.6784579,6.0,2.0,86.0,4.0,1.0,2.0,0.0,6.0,6600000.0,CHAPINERO
-74.0503459,4.6989176,6.0,3.0,124.0,23.0,3.0,1.0,779000.0,2.0,4221000.0,USAQUEN
-74.068194492856,4.742762924954,4.0,1.0,36.0,0.0,1.0,0.0,0.0,16.0,1800000.0,SUBA
-74.040169715881,4.6784657704401,6.0,4.0,160.0,4.0,3.0,2.0,0.0,6.0,10500000.0,CHAPINERO
-74.1278883,4.7193792,3.0,2.0,50.0,4.0,3.0,0.0,0.0,3.0,1400000.0,ENGATIVA
-74.0747102,4.5921609,2.0,1.0,42.0,4.0,1.0,0.0,0.0,0.0,2400000.0,CANDELARIA
-74.0693725,4.7053555,5.0,3.0,105.0,12.0,3.0,1.0,0.0,1.0,4120000.0,SUBA
-74.0313286,4.7475805,4.0,1.0,35.0,0.0,1.0,0.0,0.0,14.0,1500000.0,USAQUEN
-74.074375580426,4.6028709654039,3.0,1.0,55.0,23.0,1.0,0.0,163000.0,4.0,1250000.0,SANTA FE
-74.05643491729,4.662069992471,5.0,2.0,100.0,23.0,3.0,2.0,1000000.0,0.0,6500000.0,CHAPINERO
-74.057091553165,4.6718613842765,5.0,2.0,96.0,4.0,2.0,2.0,854000.0,5.0,4946000.0,CHAPINERO
-74.055945,4.6896757,6.0,3.0,70.0,12.0,2.0,2.0,0.0,5.0,4500000.0,USAQUEN
-74.050340652466,4.6706169993028,6.0,3.0,172.0,4.0,2.0,2.0,1500000.0,0.0,20416000.0,CHAPINERO
-74.0628172,4.6413586,4.0,1.0,35.0,31.0,0.0,1.0,0.0,4.0,1850000.0,CHAPINERO
-74.0424985,4.7767959,3.0,1.0,46.0,4.0,2.0,0.0,120000.0,0.0,1280000.0,SUBA
-74.081707,4.674935,3.0,1.0,45.0,12.0,3.0,0.0,0.0,2.0,1850000.0,BARRIOS UNIDOS
-74.135631666514,4.661531105403,4.0,1.0,35.0,0.0,2.0,0.0,0.0,0.0,1550000.0,FONTIBON
-74.0575004,4.6754026,6.0,4.0,140.0,23.0,3.0,2.0,0.0,1.0,6550000.0,CHAPINERO
-74.0493022,4.6545249,6.0,3.0,387.0,23.0,5.0,4.0,2200000.0,2.0,20416000.0,CHAPINERO
-74.0650895,4.7235405,5.0,3.0,107.0,23.0,3.0,2.0,589000.0,5.0,2911000.0,SUBA
-74.0367747,4.7399594,3.0,2.0,61.0,0.0,4.0,1.0,0.0,4.0,1900000.0,USAQUEN
-74.1376756,4.630387,3.0,2.0,50.0,12.0,3.0,0.0,0.0,18.0,1300000.0,KENNEDY
-74.0532912,4.6848133,6.0,4.0,135.0,12.0,3.0,2.0,1241000.0,3.0,5500000.0,CHAPINERO
-74.049884459958,4.687638862379,6.0,3.0,135.0,12.0,3.0,2.0,1040600.0,1.0,7800000.0,USAQUEN
-74.0338155,4.7092147,5.0,3.0,126.0,23.0,2.0,2.0,0.0,10.0,5500000.0,USAQUEN
-74.0476254,4.6894,6.0,2.0,68.0,23.0,2.0,1.0,0.0,1.0,2900000.0,USAQUEN
-74.030723750977,4.7156555373455,5.0,4.0,168.0,12.0,3.0,2.0,0.0,4.0,6300000.0,USAQUEN
-74.0747102,4.5921609,2.0,1.0,31.0,4.0,1.0,0.0,0.0,0.0,1800000.0,CANDELARIA
-74.0574392,4.6710022,6.0,3.0,125.0,12.0,3.0,2.0,0.0,8.0,6100000.0,CHAPINERO
-74.0693576,4.7232113,3.0,1.0,40.0,4.0,1.0,0.0,80000.0,0.0,1700000.0,SUBA
-74.056057129722,4.6883158001517,6.0,2.0,73.0,12.0,1.0,2.0,698000.0,5.0,4500000.0,USAQUEN
-74.045276324854,4.674820042721,6.0,3.0,142.0,23.0,3.0,2.0,1300000.0,2.0,10200000.0,CHAPINERO
-74.028968,4.706955,5.0,3.0,115.0,12.0,3.0,2.0,760000.0,1.0,3850000.0,USAQUEN
-74.0501296,4.6734124,6.0,3.0,130.0,23.0,3.0,2.0,0.0,3.0,8500000.0,CHAPINERO
-74.0497877,4.6885509,6.0,1.0,40.0,12.0,1.0,1.0,0.0,2.0,2700000.0,USAQUEN
-74.0416659,4.6770977,6.0,2.0,65.0,12.0,1.0,2.0,0.0,4.0,5000000.0,CHAPINERO
-74.0499811,4.6545172,6.0,5.0,380.0,23.0,3.0,3.0,2200000.0,2.0,15500000.0,CHAPINERO
-74.0753851,4.640817,3.0,2.0,58.0,4.0,2.0,0.0,0.0,2.0,2000000.0,TEUSAQUILLO
-74.0615901,4.6345839,3.0,1.0,30.0,4.0,1.0,0.0,0.0,0.0,1450000.0,CHAPINERO
-74.0426055,4.6777409,6.0,1.0,55.0,23.0,1.0,1.0,1067030.0,0.0,4800000.0,CHAPINERO
-74.0458699,4.680722,6.0,3.0,160.0,4.0,2.0,2.0,1700000.0,5.0,11000000.0,CHAPINERO
-74.0293237,4.7037384,5.0,3.0,82.38,23.0,2.0,1.0,0.0,4.0,3800000.0,USAQUEN
-74.0498117,4.6826711,6.0,2.0,64.0,0.0,1.0,2.0,700000.0,2.0,5024000.0,CHAPINERO
-74.0679795,4.6435841,4.0,1.0,17.0,0.0,1.0,0.0,0.0,0.0,1300000.0,TEUSAQUILLO
-74.0450208,4.680099,6.0,2.0,115.0,31.0,2.0,1.0,0.0,4.0,5300000.0,CHAPINERO
-74.049,4.705789,5.0,3.0,136.0,31.0,3.0,1.0,0.0,2.0,5500000.0,USAQUEN
-74.039363,4.6969719,6.0,4.0,147.0,12.0,4.0,2.0,0.0,3.0,5000000.0,USAQUEN
-74.0686494,4.63937,3.0,1.0,30.0,0.0,1.0,0.0,100000.0,5.0,1350000.0,TEUSAQUILLO
-74.0686494,4.63937,3.0,1.0,30.0,0.0,1.0,0.0,100000.0,5.0,1350000.0,TEUSAQUILLO
-74.038739,4.680244,6.0,4.0,200.0,23.0,4.0,2.0,0.0,0.0,7000000.0,USAQUEN
-74.0832056,4.6951871,4.0,2.0,81.0,23.0,3.0,1.0,400000.0,0.0,5000000.0,SUBA
-74.0513669,4.675973,6.0,2.0,198.0,31.0,3.0,1.0,0.0,0.0,5200000.0,CHAPINERO
-74.0499125,4.7210322,5.0,4.0,123.0,23.0,3.0,2.0,981000.0,0.0,3219000.0,USAQUEN
-74.05171,4.704048,5.0,3.0,88.0,23.0,2.0,2.0,0.0,0.0,4000000.0,USAQUEN
-74.0833062,4.6120066,3.0,1.0,37.0,4.0,2.0,0.0,0.0,14.0,1300000.0,LOS MARTIRES
-74.1126919,4.5635886,2.0,2.0,57.0,4.0,3.0,0.0,0.0,18.0,850000.0,RAFAEL URIBE URIBE
-74.0917948,4.6734559,4.0,1.0,53.0,0.0,1.0,0.0,0.0,0.0,900000.0,ENGATIVA
-74.0693576,4.7232113,3.0,1.0,40.0,4.0,1.0,0.0,80000.0,0.0,1500000.0,SUBA
-74.0508276,4.6704353,0.0,4.0,372.0,31.0,4.0,3.0,2200000.0,2.0,14500000.0,CHAPINERO
-74.039893532788,4.7060640510064,6.0,3.0,93.0,23.0,3.0,1.0,1000000.0,1.0,2900000.0,USAQUEN
-74.0543096,4.6441944,4.0,1.0,32.0,0.0,1.0,0.0,0.0,18.0,1650000.0,CHAPINERO
-74.0555015,4.6822883,6.0,2.0,90.0,12.0,2.0,2.0,0.0,3.0,5500000.0,CHAPINERO
-74.0427017211914,4.67625522613525,6.0,4.0,220.0,12.0,3.0,4.0,0.0,4.0,16000000.0,CHAPINERO
-74.0485913,4.6502463,6.0,4.0,250.0,23.0,3.0,2.0,0.0,4.0,11000000.0,CHAPINERO
-74.0545485,4.6600948,6.0,2.0,100.0,23.0,2.0,2.0,0.0,5.0,6300000.0,CHAPINERO
-74.0266711,4.7478775,3.0,1.0,36.0,0.0,1.0,0.0,0.0,20.0,1300000.0,USAQUEN
-74.038213,4.7331594,4.0,2.0,87.0,23.0,3.0,1.0,531000.0,0.0,2800000.0,USAQUEN
-74.0650551,4.6359295,4.0,2.0,42.4,0.0,1.0,0.0,0.0,0.0,2380000.0,CHAPINERO
-74.0738771,4.6568134,4.0,1.0,53.0,0.0,1.0,0.0,0.0,0.0,900000.0,BARRIOS UNIDOS
-74.152978,4.6861559,3.0,1.0,32.0,4.0,1.0,0.0,81300.0,0.0,1068700.0,FONTIBON
-74.056234903724,4.682295436642,6.0,4.0,213.0,23.0,3.0,2.0,2014000.0,0.0,7486000.0,CHAPINERO
